OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,CLOSE_TIME,QUOTE_VOL,NUM_TRADES,TAKE_BASE_VOL,TAKE_QUOTE_VOL,EXTRA
1510567200000,0.00001700,0.00004000,0.00001700,0.00002251,693787.00000000,1510574399999,16.69125949,229,296837.00000000,7.25110328,3937762.79622532
1510574400000,0.00002251,0.00002299,0.00001970,0.00001970,255558.00000000,1510581599999,5.56050167,91,35695.00000000,0.78779364,4076663.46256424
1510581600000,0.00001998,0.00002205,0.00001997,0.00002000,273414.00000000,1510588799999,5.67880348,118,168461.00000000,3.52103801,4090893.43833182
1510588800000,0.00002029,0.00002238,0.00002029,0.00002205,72081.00000000,1510595999999,1.53794449,54,52241.00000000,1.10625758,4162439.43833182
1510596000000,0.00002205,0.00002269,0.00002038,0.00002269,20973.00000000,1510603199999,0.46427936,20,16433.00000000,0.36728968,4560896.52970684
1510603200000,0.00002243,0.00002243,0.00002222,0.00002223,9195.00000000,1510610399999,0.20442402,14,7102.00000000,0.15790149,5103145.32450432
1510610400000,0.00002107,0.00002380,0.00002107,0.00002299,89537.00000000,1510617599999,2.04119597,48,65152.00000000,1.48909705,5130250.55284108
1510617600000,0.00002299,0.00002299,0.00002037,0.00002066,61970.00000000,1510624799999,1.31155956,43,28170.00000000,0.60553536,5123193.54777992
1510624800000,0.00002154,0.00002155,0.00002090,0.00002090,13601.00000000,1510631999999,0.29040767,13,11152.00000000,0.23823762,5131429.85767992
1510632000000,0.00002130,0.00002203,0.00002130,0.00002192,152214.00000000,1510639199999,3.30143081,106,12177.00000000,0.26733629,5280206.41184917
1510639200000,0.00002152,0.00002249,0.00002150,0.00002186,680312.00000000,1510646399999,14.79585511,402,222807.00000000,4.91928473,5365503.46458285
1510646400000,0.00002190,0.00002226,0.00002028,0.00002066,1200480.00000000,1510653599999,26.04749407,501,293919.00000000,6.42374614,5607547.28060835
1510653600000,0.00002072,0.00002126,0.00002030,0.00002046,994720.00000000,1510660799999,20.71375804,521,437331.00000000,9.20410442,5648504.06651417
1510660800000,0.00002109,0.00002217,0.00002046,0.00002082,1255526.00000000,1510667999999,26.36182217,455,657450.00000000,14.03243515,5611054.10851417
1510668000000,0.00002114,0.00002178,0.00002081,0.00002116,798061.00000000,1510675199999,16.96304520,475,419132.00000000,8.92777180,5605996.67851417
1510675200000,0.00002117,0.00002178,0.00002016,0.00002135,988181.00000000,1510682399999,21.08640543,515,651143.00000000,13.93117579,5507097.91251417
1510682400000,0.00002143,0.00002194,0.00002100,0.00002194,476076.00000000,1510689599999,10.30061105,439,384402.00000000,8.34190962,5512555.15255641
1510689600000,0.00002193,0.00002229,0.00002105,0.00002180,588577.00000000,1510696799999,12.84433010,396,160713.00000000,3.56747858,5451897.65373581
1510696800000,0.00002180,0.00002358,0.00002178,0.00002198,755008.00000000,1510703999999,16.92420628,427,232849.00000000,5.28448946,5426947.62873581
1510704000000,0.00002198,0.00002319,0.00002080,0.00002180,468438.00000000,1510711199999,10.33282417,298,429997.00000000,9.51098101,5425222.11976843
1510711200000,0.00002166,0.00002184,0.00002050,0.00002181,1135149.00000000,1510718399999,24.60795572,428,1084601.00000000,23.52248994,5506176.58776843
1510718400000,0.00002181,0.00002181,0.00002047,0.00002048,686153.00000000,1510725599999,14.58986341,456,506549.00000000,10.88078593,5460065.31408422
1510725600000,0.00002049,0.00002183,0.00002047,0.00002052,726918.00000000,1510732799999,15.58400431,318,675510.00000000,14.53065039,5517897.65638422
1510732800000,0.00002053,0.00002169,0.00002048,0.00002093,710001.00000000,1510739999999,14.76846125,366,361587.00000000,7.61314175,5494047.86638422
1510740000000,0.00002094,0.00002167,0.00002048,0.00002050,1026236.00000000,1510747199999,21.80238429,372,432277.00000000,9.30286603,5538932.84136138
1510747200000,0.00002050,0.00002115,0.00001901,0.00002054,89030.00000000,1510754399999,1.78401352,256,50338.00000000,1.02066435,5569425.69640906
