OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,CLOSE_TIME,QUOTE_VOL,NUM_TRADES,TAKE_BASE_VOL,TAKE_QUOTE_VOL,EXTRA
1499990400000,0.01900000,0.01932900,0.01889600,0.01910800,489.63000000,1500019199999,9.35001737,250,131.03000000,2.50203039,4646.35518854
1500019200000,0.01910500,0.01989300,0.01903800,0.01970600,2847.69000000,1500047999999,55.05488356,1711,1462.65000000,28.31080016,4174.29644552
1500048000000,0.01960200,0.01989500,0.01680600,0.01871100,1945.96000000,1500076799999,36.77007720,406,976.09000000,18.18055760,4764.18375916
1500076800000,0.01892900,0.02054700,0.01744300,0.01970400,4576.07000000,1500105599999,86.86745315,2251,2494.91000000,47.11784370,4863.70477438
1500105600000,0.01970400,0.02090000,0.01834500,0.01926800,13602.40000000,1500134399999,259.53014202,1516,8339.53000000,156.66162906,4177.24529438
1500134400000,0.01934300,0.01972000,0.01925800,0.01950400,2943.12000000,1500163199999,57.32288019,1940,1797.43000000,35.00439201,4353.47149438
1500163200000,0.01951800,0.01993300,0.01935900,0.01987300,6581.44000000,1500191999999,129.24991479,2131,5582.22000000,109.63852185,4326.83262438
1500192000000,0.01985500,0.02012300,0.01951400,0.02002200,2549.76000000,1500220799999,50.58631105,1963,1520.56000000,30.17372212,4466.26530703
1500220800000,0.01999900,0.02159400,0.01997300,0.02141800,2658.83000000,1500249599999,54.83765780,1871,1630.90000000,33.64936422,4531.63108549
1500249600000,0.02139200,0.02154300,0.02037800,0.02046600,2597.93000000,1500278399999,54.33247030,2032,1693.72000000,35.39744084,4129.82015949
1500278400000,0.02045800,0.02074600,0.02003900,0.02019800,2818.22000000,1500307199999,57.34329297,2020,1961.40000000,39.91406048,4107.40462908
1500307200000,0.02021100,0.02034900,0.01907700,0.01913300,3009.16000000,1500335999999,59.29431071,2022,2272.88000000,44.73234566,4108.42063358
1500336000000,0.01909400,0.01953100,0.01899300,0.01916400,2549.20000000,1500364799999,49.12788043,1946,1583.75000000,30.53104312,4118.41663358
