OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,CLOSE_TIME,QUOTE_VOL,NUM_TRADES,TAKE_BASE_VOL,TAKE_QUOTE_VOL,EXTRA
1509408000000,0.00000055,0.00000071,0.00000043,0.00000045,42265059.00000000,1509451199999,20.29149555,369,10859508.00000000,5.44716534,596362035.13836500
1509451200000,0.00000045,0.00000049,0.00000041,0.00000041,33442270.00000000,1509494399999,14.95362428,267,15091889.00000000,6.84130084,694269698.29581400
1509494400000,0.00000042,0.00000042,0.00000037,0.00000040,13191429.00000000,1509537599999,5.28059355,164,6223224.00000000,2.52855198,755311617.70725500
1509537600000,0.00000039,0.00000041,0.00000037,0.00000037,7712527.00000000,1509580799999,2.97845447,151,3170331.00000000,1.25054728,761173886.31889600
1509580800000,0.00000037,0.00000038,0.00000026,0.00000033,46659757.00000000,1509623999999,14.58587708,232,22353902.00000000,6.92239412,809078682.38370800
1509624000000,0.00000033,0.00000036,0.00000031,0.00000034,22799455.00000000,1509667199999,7.55038939,190,4597305.00000000,1.56702201,844473373.82171600
1509667200000,0.00000033,0.00000035,0.00000030,0.00000032,7210013.00000000,1509710399999,2.33152430,82,3535016.00000000,1.17402528,988555620.76313000
1509710400000,0.00000032,0.00000033,0.00000029,0.00000032,23055567.00000000,1509753599999,7.13305251,146,8881438.00000000,2.87500574,998556654.14658900
1509753600000,0.00000034,0.00000034,0.00000031,0.00000032,13410640.00000000,1509796799999,4.31229697,134,4804217.00000000,1.55298578,1007021386.87701200
1509796800000,0.00000032,0.00000033,0.00000029,0.00000029,13575062.00000000,1509839999999,4.18912009,116,4510809.00000000,1.43488262,1024930379.75442000
1509840000000,0.00000030,0.00000034,0.00000029,0.00000032,19820104.00000000,1509883199999,6.25733589,144,11273326.00000000,3.59253074,1061998781.94867200
1509883200000,0.00000032,0.00000032,0.00000029,0.00000030,11665032.00000000,1509926399999,3.55706284,77,2294843.00000000,0.71868753,1079518611.50068300
1509926400000,0.00000030,0.00000032,0.00000030,0.00000032,14769942.00000000,1509969599999,4.57238660,122,7040503.00000000,2.22302331,1114187485.00412800
1509969600000,0.00000032,0.00000033,0.00000030,0.00000032,14612609.00000000,1510012799999,4.55956399,194,4407017.00000000,1.40318411,1134039555.89917300
1510012800000,0.00000032,0.00000033,0.00000031,0.00000032,31875179.00000000,1510055999999,10.06118603,234,10244955.00000000,3.28978885,1157447798.17059600
1510056000000,0.00000032,0.00000034,0.00000031,0.00000032,17568411.00000000,1510099199999,5.59435101,164,8882619.00000000,2.84562827,1169782518.23290500
1510099200000,0.00000032,0.00000034,0.00000030,0.00000031,25133316.00000000,1510142399999,7.98130321,197,8383479.00000000,2.69291269,1284152468.32049100
1510142400000,0.00000030,0.00000033,0.00000028,0.00000033,59886294.00000000,1510185599999,18.08942704,395,22996226.00000000,7.07174893,1288145527.37657300
