OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,CLOSE_TIME,QUOTE_VOL,NUM_TRADES,TAKE_BASE_VOL,TAKE_QUOTE_VOL,EXTRA
1516773600000,0.00023025,0.00023025,0.00000510,0.00000669,535560137.00000000,1516780799999,3557.34050560,42936,263826196.00000000,1777.22284673,0
1516780800000,0.00000669,0.00000670,0.00000635,0.00000640,134080793.00000000,1516787999999,875.06227016,14087,57057117.00000000,373.05229738,0
1516788000000,0.00000640,0.00000662,0.00000611,0.00000661,93174304.00000000,1516795199999,593.37031651,12128,42701668.00000000,272.79953513,0
1516795200000,0.00000661,0.00000935,0.00000660,0.00000807,605812653.00000000,1516802399999,4861.49892647,58517,307493349.00000000,2464.59386212,0
1516802400000,0.00000807,0.00000861,0.00000716,0.00000807,311203194.00000000,1516809599999,2475.53970338,35392,142104020.00000000,1134.39525370,0
1516809600000,0.00000806,0.00000826,0.00000763,0.00000809,130177490.00000000,1516816799999,1035.94221267,17875,58595230.00000000,467.00881999,0
1516816800000,0.00000810,0.00000857,0.00000791,0.00000818,107231134.00000000,1516823999999,884.19010495,16574,57014740.00000000,471.10925447,0
1516824000000,0.00000818,0.00000836,0.00000793,0.00000834,73838353.00000000,1516831199999,604.50865644,12275,38122708.00000000,312.63938313,0
1516831200000,0.00000833,0.00001355,0.00000831,0.00001090,886354947.00000000,1516838399999,9641.89190056,100807,470931088.00000000,5096.71827290,0
1516838400000,0.00001087,0.00001275,0.00001028,0.00001122,497492316.00000000,1516845599999,5702.37247122,60056,228940290.00000000,2624.06670358,0
1516845600000,0.00001122,0.00001138,0.00000966,0.00001026,337329593.00000000,1516852799999,3535.34198088,40848,147773205.00000000,1551.81979092,0
1516852800000,0.00001027,0.00001035,0.00000928,0.00000983,195069824.00000000,1516859999999,1925.54212367,27569,83741105.00000000,826.66669620,0
1516860000000,0.00000984,0.00001115,0.00000965,0.00001054,289071172.00000000,1516867199999,3032.35652029,40435,142670807.00000000,1498.36347635,0
1516867200000,0.00001052,0.00001052,0.00000943,0.00000974,223406292.00000000,1516874399999,2207.62159417,29725,97822510.00000000,966.70882008,0
1516874400000,0.00000976,0.00000989,0.00000871,0.00000888,197418394.00000000,1516881599999,1832.91118099,24592,75048962.00000000,698.70728501,0
1516881600000,0.00000888,0.00000909,0.00000830,0.00000875,257220868.00000000,1516888799999,2239.41464185,27846,113813072.00000000,993.04163837,0
1516888800000,0.00000875,0.00000876,0.00000765,0.00000793,289882965.00000000,1516895999999,2353.99573453,28453,133771664.00000000,1086.46445325,0
1516896000000,0.00000792,0.00000879,0.00000792,0.00000857,252696745.00000000,1516903199999,2149.40995451,24872,134572811.00000000,1144.57234610,0
1516903200000,0.00000857,0.00000937,0.00000840,0.00000905,199843898.00000000,1516910399999,1802.71041498,24425,108701519.00000000,981.40290494,0
1516910400000,0.00000905,0.00001050,0.00000903,0.00000975,364841964.00000000,1516917599999,3554.39389223,43331,199071916.00000000,1941.94450921,0
1516917600000,0.00000974,0.00000975,0.00000889,0.00000905,192523321.00000000,1516924799999,1776.95093611,23193,90467885.00000000,835.84472433,0
1516924800000,0.00000905,0.00000916,0.00000865,0.00000903,104496836.00000000,1516931999999,928.46048909,14493,52386142.00000000,465.27887245,0
1516932000000,0.00000902,0.00000925,0.00000865,0.00000881,72173559.00000000,1516939199999,646.02736242,11366,34977206.00000000,313.47591116,0
1516939200000,0.00000882,0.00000883,0.00000797,0.00000833,81387145.00000000,1516946399999,687.30780293,12001,31546403.00000000,267.95862507,0
1516946400000,0.00000833,0.00000858,0.00000800,0.00000803,68308251.00000000,1516953599999,566.60508177,10627,27863667.00000000,231.75811811,0
1516953600000,0.00000803,0.00000825,0.00000772,0.00000805,144240265.00000000,1516960799999,1149.72708690,14951,58657106.00000000,468.78422763,0
1516960800000,0.00000805,0.00000835,0.00000792,0.00000832,59856493.00000000,1516967999999,484.45507716,7077,31836872.00000000,258.61732373,0
1516968000000,0.00000834,0.00000883,0.00000821,0.00000835,165407901.00000000,1516975199999,1407.82319706,17483,80868759.00000000,688.75877618,0
1516975200000,0.00000835,0.00000895,0.00000829,0.00000879,121624302.00000000,1516982399999,1053.72856780,15239,60970022.00000000,528.35409319,0
