OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,CLOSE_TIME,QUOTE_VOL,NUM_TRADES,TAKE_BASE_VOL,TAKE_QUOTE_VOL,EXTRA
1508803200000,0.02899900,0.06999800,0.01899900,0.03850100,2882.25000000,1508831999999,114.12975957,1476,1220.94000000,48.68588776,17724.05522000
1508832000000,0.03910000,0.05380000,0.03800500,0.04198600,6420.46000000,1508860799999,289.80258689,3248,3077.16000000,140.95577760,17724.05522000
1508860800000,0.04198600,0.04299900,0.03110000,0.03550000,2660.96000000,1508889599999,98.28619481,1306,818.30000000,30.66906070,17724.05522000
1508889600000,0.03360000,0.03650000,0.02800800,0.03650000,1805.75000000,1508918399999,58.16849066,904,779.45000000,25.49646798,17724.05522000
1508918400000,0.03680000,0.03799800,0.03000200,0.03000600,1492.78000000,1508947199999,49.50214303,728,433.36000000,14.47168252,17724.05522000
1508947200000,0.03001100,0.03209400,0.02900000,0.03052400,670.91000000,1508975999999,20.82964057,260,81.65000000,2.55684807,17724.05522000
1508976000000,0.03051900,0.03194900,0.02812000,0.03140200,523.61000000,1509004799999,15.44577400,304,195.87000000,5.84422202,17724.05522000
1509004800000,0.03140000,0.03150000,0.02401000,0.02405000,843.67000000,1509033599999,23.01703696,412,238.20000000,6.69566515,17724.05522000
1509033600000,0.02405000,0.02500000,0.02201000,0.02390900,507.14000000,1509062399999,11.85067349,194,274.45000000,6.50220457,17724.05522000
1509062400000,0.02389000,0.02389000,0.02250000,0.02270700,369.69000000,1509091199999,8.49851170,176,220.51000000,5.10696581,17724.05522000
1509091200000,0.02347000,0.02384900,0.01894100,0.01939800,518.28000000,1509119999999,11.07971029,250,147.50000000,3.10136215,17724.05522000
1509120000000,0.01989900,0.02398000,0.01949800,0.02051600,250.83000000,1509148799999,5.34909328,107,155.19000000,3.37194360,17724.05522000
1509148800000,0.02031500,0.02199900,0.02031500,0.02156200,260.22000000,1509177599999,5.49625416,132,102.22000000,2.17430752,17724.05522000
1509177600000,0.02071600,0.02194600,0.01905000,0.02070000,520.66000000,1509206399999,10.67118900,158,141.39000000,2.97713395,17724.05522000
1509206400000,0.02069700,0.02189800,0.02060000,0.02098700,124.43000000,1509235199999,2.60898241,63,58.79000000,1.24933655,17724.05522000
1509235200000,0.02124500,0.02338000,0.02124500,0.02262400,335.01000000,1509263999999,7.54476803,134,257.61000000,5.82697102,17724.05522000
1509264000000,0.02294900,0.02385700,0.02102000,0.02350000,820.42000000,1509292799999,19.00844394,380,428.48000000,9.96686320,17724.05522000
1509292800000,0.02320200,0.03100000,0.02235000,0.02710000,914.39000000,1509321599999,24.22003252,462,547.14000000,14.69068705,17724.05522000
1509321600000,0.02663300,0.02746500,0.02285100,0.02350000,483.45000000,1509350399999,11.71074032,195,177.00000000,4.27316031,17724.05522000
1509350400000,0.02436900,0.02482600,0.02124100,0.02481500,428.35000000,1509379199999,9.92151509,165,291.38000000,6.80878473,17724.05522000
1509379200000,0.02480800,0.02599800,0.02310000,0.02317100,323.58000000,1509407999999,7.99666639,143,170.79000000,4.30457468,17724.05522000
1509408000000,0.02317000,0.02415000,0.02100500,0.02200000,329.98000000,1509436799999,7.27112135,150,177.67000000,3.95192789,17724.05522000
1509436800000,0.02239400,0.02244000,0.02038400,0.02106000,433.02000000,1509465599999,9.27344427,187,148.45000000,3.25863389,17724.05522000
1509465600000,0.02105400,0.02765800,0.02038700,0.02589500,904.18000000,1509494399999,21.82888812,360,616.74000000,14.96119582,17724.05522000
1509494400000,0.02579600,0.02597800,0.02257800,0.02340000,477.23000000,1509523199999,11.64891027,259,268.33000000,6.66027958,17724.05522000
1509523200000,0.02340000,0.02539500,0.02135100,0.02445900,665.26000000,1509551999999,15.40062709,293,366.79000000,8.37763485,17724.05522000
1509552000000,0.02446000,0.02446000,0.02220000,0.02305700,469.65000000,1509580799999,10.94343292,168,203.83000000,4.73439530,17724.05522000
1509580800000,0.02305700,0.02305700,0.01931700,0.01931700,336.89000000,1509609599999,7.08263010,177,73.22000000,1.50095831,17724.05522000
1509609600000,0.01950000,0.02019000,0.01740900,0.01830000,535.69000000,1509638399999,9.90959898,205,279.53000000,5.20827464,17724.05522000
1509638400000,0.01830000,0.02001800,0.01800100,0.01800100,407.64000000,1509667199999,7.58508192,147,232.65000000,4.34258023,17724.05522000
1509667200000,0.01800400,0.01855400,0.01730000,0.01749700,358.20000000,1509695999999,6.39711333,136,95.68000000,1.71902919,17724.05522000
1509696000000,0.01749700,0.01907300,0.01704200,0.01830000,509.92000000,1509724799999,8.97689954,188,349.15000000,6.22152926,17724.05522000
1509724800000,0.01830000,0.01990800,0.01800000,0.01990800,262.73000000,1509753599999,4.88653815,161,131.17000000,2.46579363,17724.05522000
1509753600000,0.01974000,0.01997300,0.01848100,0.01947900,182.68000000,1509782399999,3.45594749,102,47.94000000,0.91579365,17724.05522000
1509782400000,0.01940000,0.02010000,0.01917600,0.01945500,231.42000000,1509811199999,4.52393476,123,101.35000000,1.98537349,17724.05522000
1509811200000,0.01947100,0.02011200,0.01930100,0.01940000,281.60000000,1509839999999,5.50128839,117,86.56000000,1.70192718,17724.05522000
1509840000000,0.01940000,0.01966300,0.01857900,0.01955500,189.72000000,1509868799999,3.68099724,71,90.80000000,1.77009954,17724.05522000
1509868800000,0.01955500,0.02335000,0.01891800,0.02257600,510.88000000,1509897599999,10.86282890,315,335.67000000,7.11208751,17724.05522000
1509897600000,0.02262700,0.02389900,0.02249300,0.02336500,360.97000000,1509926399999,8.46805339,204,210.88000000,4.96372258,17724.05522000
1509926400000,0.02377800,0.02474500,0.02300000,0.02301000,510.79000000,1509955199999,12.24590888,253,266.65000000,6.43593174,17724.05522000
1509955200000,0.02301000,0.02405500,0.02148000,0.02300000,297.63000000,1509983999999,6.68331081,168,165.04000000,3.70876305,17724.05522000
1509984000000,0.02319700,0.02383500,0.02210100,0.02321100,181.42000000,1510012799999,4.21731884,99,118.24000000,2.76252993,17724.05522000
1510012800000,0.02320300,0.02351900,0.02038800,0.02283900,379.30000000,1510041599999,8.43824549,132,161.03000000,3.60205687,17724.05522000
1510041600000,0.02290400,0.02290400,0.02072100,0.02165000,178.04000000,1510070399999,3.88391914,98,105.23000000,2.30746953,17724.05522000
1510070400000,0.02126100,0.02165000,0.02101000,0.02123400,100.00000000,1510099199999,2.12524113,76,72.67000000,1.54417827,17724.05522000
1510099200000,0.02174000,0.02283600,0.02100000,0.02100000,347.39000000,1510127999999,7.63226844,107,29.23000000,0.63910532,17724.05522000
1510128000000,0.02100000,0.02192400,0.02023400,0.02027000,90.76000000,1510156799999,1.86532025,45,46.73000000,0.97048822,17724.05522000
1510156800000,0.02027600,0.02157400,0.01848100,0.01900700,499.22000000,1510185599999,9.91108146,231,169.57000000,3.42540069,17724.05522000
1510185600000,0.01900900,0.02043300,0.01900900,0.02026500,322.66000000,1510214399999,6.41062091,116,125.62000000,2.52242340,17724.05522000
1510214400000,0.02026600,0.02105000,0.02026500,0.02083400,173.36000000,1510243199999,3.56508472,133,78.29000000,1.61161544,17824.05522000
1510243200000,0.02052800,0.02494900,0.02043600,0.02300000,596.03000000,1510271999999,13.58945625,343,341.19000000,7.73138722,17824.05522000
1510272000000,0.02320000,0.02697000,0.02300000,0.02660000,608.79000000,1510300799999,15.60592199,321,325.93000000,8.23191857,17824.05522000
1510300800000,0.02660000,0.03632000,0.02642200,0.03000000,1890.77000000,1510329599999,59.96859827,887,1178.69000000,37.38745561,17824.05522000
1510329600000,0.03000000,0.04152800,0.02323900,0.04000000,2233.01000000,1510358399999,77.34419556,1065,1280.90000000,44.67737597,17824.05522000
1510358400000,0.04000000,0.06800000,0.03996100,0.05670000,5736.84000000,1510387199999,303.82205863,2924,2897.13000000,154.44224173,17824.05522000
1510387200000,0.05670000,0.07390000,0.05670000,0.06910000,4355.34000000,1510415999999,284.41325555,2678,2350.19000000,154.23576513,17824.05522000
1510416000000,0.06910000,0.14800000,0.06400000,0.10339300,11419.71000000,1510444799999,1114.61456815,7893,5691.95000000,553.41123523,17824.05522000
1510444800000,0.10305000,0.14606000,0.06800000,0.08670000,10627.48000000,1510473599999,1249.17071106,7931,5259.35000000,627.21506406,17824.05522000
1510473600000,0.08670300,0.09814800,0.06012500,0.06779500,6697.27000000,1510502399999,497.64797670,5428,2987.54000000,223.47691845,17824.05522000
1510502400000,0.06780000,0.08228100,0.05000000,0.05112900,6017.24000000,1510531199999,420.96697140,5848,2643.29000000,188.55268042,17824.05502000
1510531200000,0.05252600,0.07000000,0.04300000,0.06300000,3374.43000000,1510559999999,170.85367646,2305,1571.59000000,80.74850556,17824.05502000
1510560000000,0.06300000,0.06500100,0.04822500,0.04973700,1478.34000000,1510588799999,78.57051830,1062,624.94000000,33.31192059,17824.05502000
1510588800000,0.04862100,0.05760000,0.04710000,0.04972400,1056.33000000,1510617599999,54.63955946,572,440.92000000,23.06176512,17824.05502000
1510617600000,0.04972400,0.05080000,0.04001700,0.04559600,1385.24000000,1510646399999,62.02629042,626,466.02000000,20.95730317,17824.05502000
1510646400000,0.04559600,0.04559600,0.03716600,0.03735000,744.89000000,1510675199999,30.53198130,427,158.60000000,6.50430343,17824.05502000
1510675200000,0.03735000,0.04203800,0.03515500,0.03699800,660.98000000,1510703999999,25.68999238,355,253.59000000,9.97773473,17824.05502000
1510704000000,0.03697000,0.04250000,0.03400000,0.03973300,1283.31000000,1510732799999,47.61732939,682,606.00000000,22.82042861,17824.05502000
1510732800000,0.03972900,0.03972900,0.02800100,0.02899900,896.73000000,1510761599999,30.02982575,335,178.51000000,6.09279207,17824.05522000
1510761600000,0.02900000,0.03434100,0.02900000,0.03388200,373.20000000,1510790399999,11.92060406,207,193.69000000,6.24432962,17824.05522000
1510790400000,0.03250000,0.03390000,0.03010200,0.03040000,581.87000000,1510819199999,18.56281092,227,187.10000000,6.05328750,17824.05522000
1510819200000,0.03040000,0.03040000,0.02700000,0.02700000,869.73000000,1510847999999,24.98734211,292,284.86000000,8.41484925,17824.05522000
1510848000000,0.02733100,0.02900000,0.02548300,0.02548300,455.14000000,1510876799999,12.27894716,193,150.00000000,4.12855875,17824.05522000
1510876800000,0.02548300,0.03388600,0.02100000,0.03298200,1159.28000000,1510905599999,31.27952556,485,656.45000000,18.23219281,17824.05522000
1510905600000,0.03298200,0.03400000,0.02600100,0.02868000,1103.21000000,1510934399999,33.23550560,474,502.80000000,15.27751182,17824.05522000
1510934400000,0.02868000,0.03860500,0.02625000,0.03860400,683.90000000,1510963199999,21.24524679,390,374.52000000,11.81347654,17824.05522000
1510963200000,0.03701800,0.05200000,0.03500000,0.03700000,3330.63000000,1510991999999,144.43033241,2113,1538.73000000,67.67856010,17824.05522000
1510992000000,0.03700000,0.04399900,0.03675600,0.04204700,931.86000000,1511020799999,37.18716179,606,472.89000000,18.98794204,17824.05522000
1511020800000,0.04204700,0.04395300,0.03065400,0.03252700,909.16000000,1511049599999,33.26024288,555,270.85000000,9.73386979,17824.05522000
1511049600000,0.03251800,0.03603700,0.03054000,0.03433300,942.17000000,1511078399999,30.84736028,478,402.42000000,13.26416191,17824.05522000
1511078400000,0.03383400,0.03420000,0.03053800,0.03191000,569.10000000,1511107199999,18.24467982,389,254.44000000,8.23187046,17824.05522000
1511107200000,0.03203100,0.03262000,0.03010300,0.03042600,326.58000000,1511135999999,10.22922131,268,72.77000000,2.30314093,17824.05522000
1511136000000,0.03042900,0.03111600,0.02802600,0.02892600,541.19000000,1511164799999,15.88925030,335,191.96000000,5.67879187,17824.05522000
1511164800000,0.02888100,0.03100500,0.02750100,0.02770000,548.32000000,1511193599999,15.74237000,336,170.89000000,4.95284758,17824.05522000
1511193600000,0.02770000,0.05200000,0.02752400,0.03602000,6460.60000000,1511222399999,264.34297500,3180,3739.04000000,153.76978065,17824.05522000
1511222400000,0.03620100,0.06500000,0.03603300,0.03799100,9860.15000000,1511251199999,480.58254230,4554,4644.80000000,227.12534241,17824.05522000
1511251200000,0.03787800,0.04750000,0.03787800,0.03930000,1865.56000000,1511279999999,78.92539054,1066,822.28000000,34.93779575,17824.05522000
1511280000000,0.03930000,0.04898000,0.03600000,0.04600900,1386.70000000,1511308799999,57.13823560,999,640.50000000,26.82705465,17824.05522000
1511308800000,0.04631100,0.04756700,0.03650800,0.03950000,1182.05000000,1511337599999,49.70859059,688,377.62000000,16.33516151,17824.05522000
1511337600000,0.03950000,0.04560000,0.03700700,0.03990000,1155.22000000,1511366399999,46.75395321,705,600.93000000,24.74279817,17824.05522000
1511366400000,0.04001000,0.04299900,0.03700000,0.03862000,615.65000000,1511395199999,24.19808064,686,302.70000000,11.95296028,17824.05522000
1511395200000,0.03864900,0.04490000,0.03700000,0.04200000,1751.65000000,1511423999999,71.50595315,1063,810.25000000,33.31306640,17824.05522000
1511424000000,0.04179000,0.04449900,0.03900000,0.04020000,1743.93000000,1511452799999,73.53275125,1017,673.17000000,28.59873199,19374.05522000
1511452800000,0.04020200,0.04200000,0.03750000,0.04090200,570.77000000,1511481599999,22.94544202,505,247.17000000,10.02060987,19374.05522000
1511481600000,0.04090200,0.06100000,0.03800200,0.04500000,9363.22000000,1511510399999,457.92101335,3967,5123.93000000,251.79850179,19374.05522000
1511510400000,0.04427700,0.05199900,0.04062100,0.04705100,12265.24000000,1511539199999,566.24015182,5581,6022.53000000,277.63472153,23247.72414574
1511539200000,0.04705100,0.04955300,0.04636900,0.04829800,6669.13000000,1511567999999,317.99539945,3788,3163.13000000,151.37570248,24431.20430034
1511568000000,0.04800600,0.04828700,0.04234700,0.04335900,6912.56000000,1511596799999,314.34463116,3794,2921.71000000,132.69558184,25556.55443763
1511596800000,0.04386200,0.04600000,0.03750000,0.04052900,6107.57000000,1511625599999,257.26537944,3438,2705.86000000,114.32809186,26854.40705036
1511625600000,0.04052900,0.04399900,0.03771100,0.03950500,3184.34000000,1511654399999,128.64173806,1750,1388.79000000,56.63638180,27731.12851607
1511654400000,0.03973900,0.04126800,0.03880000,0.03996800,3837.58000000,1511683199999,153.35048524,2112,1607.12000000,64.33332944,25125.38081758
1511683200000,0.03996200,0.03996200,0.03750000,0.03760000,6019.22000000,1511711999999,231.89902459,2908,2704.10000000,104.59330968,25556.73211546
1511712000000,0.03789100,0.03980100,0.03577800,0.03975000,5844.89000000,1511740799999,217.06903314,2998,2779.81000000,103.63410588,26239.40753652
