OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,CLOSE_TIME,QUOTE_VOL,NUM_TRADES,TAKE_BASE_VOL,TAKE_QUOTE_VOL,EXTRA
1507795200000,0.00223000,0.00250000,0.00223000,0.00250000,12.86000000,1507802399999,0.02945000,3,10.00000000,0.02230000,2785.33417561
1507802400000,0.00235000,0.00255000,0.00225000,0.00225000,1015.20000000,1507809599999,2.49164648,21,986.32000000,2.42440253,8537.08605790
1507809600000,0.00225000,0.00225000,0.00200100,0.00205100,89.79000000,1507816799999,0.18543483,12,10.00000000,0.02250000,8940.04498327
1507816800000,0.00217800,0.00224900,0.00217800,0.00224900,36.69000000,1507823999999,0.08237381,7,26.74000000,0.06013826,10511.92398870
1507824000000,0.00224800,0.00224800,0.00223500,0.00223600,101.55000000,1507831199999,0.22734283,6,101.55000000,0.22734283,11502.40211070
1507831200000,0.00223200,0.00223400,0.00223200,0.00223200,77.84000000,1507838399999,0.17375276,5,77.84000000,0.17375276,13504.38211070
1507838400000,0.00215000,0.00221900,0.00206600,0.00221900,93.15000000,1507845599999,0.19965060,4,41.18000000,0.09137842,13562.60018670
1507845600000,0.00221700,0.00221700,0.00221700,0.00221700,1.00000000,1507852799999,0.00221700,1,1.00000000,0.00221700,13562.60018670
1507852800000,0.00206600,0.00206600,0.00206600,0.00206600,28.98000000,1507859999999,0.05987268,2,0.00000000,0.00000000,13562.67476230
1507860000000,0.00207100,0.00221300,0.00187400,0.00209000,1184.91000000,1507867199999,2.44632038,40,486.68000000,1.06511258,13802.43287215
1507867200000,0.00189000,0.00211000,0.00189000,0.00210900,384.61000000,1507874399999,0.80772069,6,68.07000000,0.14356080,13802.43287215
1507874400000,0.00211000,0.00221900,0.00207900,0.00207900,973.01000000,1507881599999,2.11645039,23,699.23000000,1.53906838,13802.43287215
1507881600000,0.00201100,0.00210000,0.00201100,0.00210000,24.75000000,1507888799999,0.05118290,5,0.00000000,0.00000000,14874.84181121
1507888800000,0.00220800,0.00220800,0.00192000,0.00192100,297.39000000,1507895999999,0.57348998,14,72.66000000,0.14031745,14878.17934483
1507896000000,0.00210000,0.00222000,0.00203100,0.00222000,1193.28000000,1507903199999,2.54046785,8,1074.67000000,2.29957094,14889.96705063
1507903200000,0.00200000,0.00215000,0.00199900,0.00214900,572.55000000,1507910399999,1.15808859,16,553.56000000,1.11854111,14917.58521227
1507910400000,0.00200400,0.00214900,0.00200400,0.00210900,260.04000000,1507917599999,0.55568468,16,231.37000000,0.49677039,14917.58521227
1507917600000,0.00210900,0.00210900,0.00210900,0.00210900,0.00000000,1507924799999,0.00000000,0,0.00000000,0.00000000,14917.58521227
1507924800000,0.00210900,0.00248700,0.00181200,0.00181400,3176.23000000,1507931999999,6.94236356,76,2452.77000000,5.57857044,15056.70628797
1507932000000,0.00202100,0.00223300,0.00191600,0.00219500,419.68000000,1507939199999,0.85601739,31,125.63000000,0.26747431,15404.69628797
1507939200000,0.00219500,0.00219500,0.00210000,0.00215000,98.62000000,1507946399999,0.21179145,11,87.01000000,0.18639750,15404.69628797
1507946400000,0.00210100,0.00210100,0.00196600,0.00196600,41.87000000,1507953599999,0.08568404,5,4.41000000,0.00926100,15405.06704316
1507953600000,0.00198100,0.00219200,0.00198100,0.00219100,41.46000000,1507960799999,0.08757948,5,31.46000000,0.06776948,15465.83206018
1507960800000,0.00203100,0.00203200,0.00203100,0.00203200,42.93000000,1507967999999,0.08722876,6,38.01000000,0.07723624,15465.83206018
1507968000000,0.00202200,0.00208100,0.00202100,0.00208100,335.20000000,1507975199999,0.68541590,23,204.75000000,0.41703987,16556.99314744
1507975200000,0.00209000,0.00217900,0.00208300,0.00210000,1251.62000000,1507982399999,2.62581194,43,294.27000000,0.62038294,16556.99314744
1507982400000,0.00210000,0.00210000,0.00206500,0.00207500,755.47000000,1507989599999,1.57117545,20,627.10000000,1.30292042,18130.43461944
1507989600000,0.00202800,0.00212700,0.00202000,0.00212100,473.25000000,1507996799999,0.98366249,34,305.30000000,0.63573534,18699.37210408
1507996800000,0.00205600,0.00216500,0.00205600,0.00216500,266.16000000,1508003999999,0.57437715,18,219.07000000,0.47384387,20184.29747043
1508004000000,0.00211300,0.00214000,0.00205100,0.00214000,1319.97000000,1508011199999,2.79060146,55,532.55000000,1.12771556,20184.29747043
1508011200000,0.00210900,0.00214000,0.00205200,0.00214000,184.54000000,1508018399999,0.38235071,5,38.90000000,0.08320310,20184.29747043
1508018400000,0.00210100,0.00210200,0.00210000,0.00210000,698.17000000,1508025599999,1.46633401,45,27.22000000,0.05718922,20318.52297949
1508025600000,0.00210000,0.00210100,0.00205100,0.00205100,764.08000000,1508032799999,1.60456249,55,0.00000000,0.00000000,20443.43449745
1508032800000,0.00205200,0.00219400,0.00204000,0.00204700,406.98000000,1508039999999,0.85168484,69,129.69000000,0.26711824,20497.45609074
1508040000000,0.00217400,0.00217400,0.00213800,0.00215600,28.82000000,1508047199999,0.06191306,8,8.00000000,0.01732000,20498.29983955
1508047200000,0.00211000,0.00214900,0.00211000,0.00214900,79.89000000,1508054399999,0.16890330,9,79.67000000,0.16843910,18381.51989955
1508054400000,0.00214900,0.00218700,0.00211000,0.00211000,838.14000000,1508061599999,1.79524188,70,732.53000000,1.57017892,18921.51728667
1508061600000,0.00211000,0.00216400,0.00210000,0.00216400,192.68000000,1508068799999,0.40582909,32,27.45000000,0.05810895,18622.20018120
1508068800000,0.00216300,0.00216300,0.00211000,0.00211000,251.99000000,1508075999999,0.53442972,14,251.99000000,0.53442972,19818.71963320
1508076000000,0.00210000,0.00216400,0.00204600,0.00212000,1213.16000000,1508083199999,2.52871961,68,746.11000000,1.57149233,19843.16164320
1508083200000,0.00212000,0.00258700,0.00183000,0.00212000,2696.76000000,1508090399999,5.85763723,113,1921.11000000,4.32899293,20401.84329097
1508090400000,0.00212000,0.00212000,0.00198500,0.00211900,403.28000000,1508097599999,0.82678048,14,187.36000000,0.39702875,20401.84329097
1508097600000,0.00217400,0.00218500,0.00217400,0.00218500,101.77000000,1508104799999,0.22224604,7,98.08000000,0.21418339,20398.09779097
1508104800000,0.00218400,0.00218400,0.00218400,0.00218400,17.00000000,1508111999999,0.03712800,1,17.00000000,0.03712800,20378.09839097
1508112000000,0.00217000,0.00218900,0.00205900,0.00205900,348.88000000,1508119199999,0.75330948,49,98.94000000,0.20879857,20776.20075789
1508119200000,0.00217000,0.00284800,0.00208000,0.00208000,2413.63000000,1508126399999,5.92328578,77,1842.55000000,4.64460197,21560.81261047
1508126400000,0.00210300,0.00211000,0.00210300,0.00211000,22.06000000,1508133599999,0.04640877,3,0.00000000,0.00000000,21483.87079294
1508133600000,0.00211000,0.00211100,0.00210100,0.00210100,87.54000000,1508140799999,0.18462792,9,22.39000000,0.04726529,34461.92889294
1508140800000,0.00211100,0.00215800,0.00210400,0.00211700,4426.44000000,1508147999999,9.40269102,380,2580.41000000,5.48836458,34402.38869822
1508148000000,0.00212100,0.00212100,0.00208200,0.00208400,9725.28000000,1508155199999,20.51040500,732,5449.87000000,11.51882805,35417.07199881
1508155200000,0.00210100,0.00211400,0.00208400,0.00210800,7923.42000000,1508162399999,16.68532970,548,4632.14000000,9.77065428,35418.07199881
1508162400000,0.00210800,0.00211400,0.00208400,0.00211400,2807.08000000,1508169599999,5.89374640,423,1463.94000000,3.07971896,37060.68039954
1508169600000,0.00211400,0.00211400,0.00208900,0.00209100,6941.57000000,1508176799999,14.60878013,417,2126.08000000,4.48751655,37466.21601654
1508176800000,0.00209000,0.00210900,0.00207900,0.00207900,4032.29000000,1508183999999,8.41150595,395,1307.62000000,2.73142916,37385.09572654
1508184000000,0.00208900,0.00210000,0.00207200,0.00209100,5461.11000000,1508191199999,11.36861336,377,2182.27000000,4.55575451,36885.09572654
1508191200000,0.00207200,0.00209100,0.00207100,0.00208300,7157.82000000,1508198399999,14.86739670,381,4428.36000000,9.20582906,36885.09572654
1508198400000,0.00207200,0.00210900,0.00206800,0.00209000,7508.26000000,1508205599999,15.60663107,376,4815.22000000,10.02629711,36745.09572654
1508205600000,0.00209000,0.00210900,0.00206800,0.00206800,3074.38000000,1508212799999,6.39753498,414,1054.41000000,2.19963003,45419.83665548
1508212800000,0.00208100,0.00209200,0.00206800,0.00208400,8692.86000000,1508219999999,18.07521473,354,3475.17000000,7.24909442,45266.32082548
1508220000000,0.00208400,0.00213900,0.00205700,0.00213900,11899.39000000,1508227199999,24.91204000,385,4101.64000000,8.64383542,45503.30972378
1508227200000,0.00212300,0.00215100,0.00211400,0.00211400,15698.97000000,1508234399999,33.37280975,370,6351.49000000,13.53808605,47863.98249456
1508234400000,0.00211900,0.00218900,0.00211300,0.00218800,15641.20000000,1508241599999,33.30663906,388,7630.63000000,16.30197595,51113.73596763
1508241600000,0.00214600,0.00230100,0.00214600,0.00223000,8214.15000000,1508248799999,18.24731938,563,4493.17000000,10.02053158,65857.15505644
1508248800000,0.00222900,0.00222900,0.00215200,0.00215500,6353.78000000,1508255999999,13.77399719,353,771.75000000,1.69313567,67411.79726920
1508256000000,0.00215600,0.00217100,0.00212700,0.00212700,5840.93000000,1508263199999,12.51825808,182,398.57000000,0.86293358,67836.04175095
1508263200000,0.00216600,0.00216600,0.00212000,0.00212100,4154.12000000,1508270399999,8.83939991,146,513.86000000,1.11162897,69100.22015095
