OPEN_TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,CLOSE_TIME,QUOTE_VOL,NUM_TRADES,TAKE_BASE_VOL,TAKE_QUOTE_VOL,EXTRA
1507800600000,0.00223000,0.00250000,0.00223000,0.00250000,12.86000000,1507802399999,0.02945000,3,10.00000000,0.02230000,2785.33417561
1507802400000,0.00235000,0.00255000,0.00231500,0.00231500,897.56000000,1507804199999,2.22383258,18,868.68000000,2.15658863,7311.01246308
1507804200000,0.00231500,0.00231500,0.00231500,0.00231500,0.00000000,1507805999999,0.00000000,0,0.00000000,0.00000000,8311.01246308
1507806000000,0.00228000,0.00228000,0.00225000,0.00225000,107.50000000,1507807799999,0.24499890,2,107.50000000,0.24499890,8438.69285790
1507807800000,0.00225000,0.00225000,0.00225000,0.00225000,10.14000000,1507809599999,0.02281500,1,10.14000000,0.02281500,8537.08605790
1507809600000,0.00225000,0.00225000,0.00225000,0.00225000,4.86000000,1507811399999,0.01093500,1,0.00000000,0.00000000,8566.30844327
1507811400000,0.00225000,0.00225000,0.00225000,0.00225000,0.00000000,1507813199999,0.00000000,0,0.00000000,0.00000000,8588.60810327
1507813200000,0.00225000,0.00225000,0.00200100,0.00205100,84.93000000,1507814999999,0.17449983,11,10.00000000,0.02250000,8591.79540327
1507815000000,0.00205100,0.00205100,0.00205100,0.00205100,0.00000000,1507816799999,0.00000000,0,0.00000000,0.00000000,8940.04498327
1507816800000,0.00217800,0.00224900,0.00217800,0.00224900,18.51000000,1507818599999,0.04148699,5,16.51000000,0.03713099,9017.86569469
1507818600000,0.00224900,0.00224900,0.00224900,0.00224900,0.00000000,1507820399999,0.00000000,0,0.00000000,0.00000000,9308.91544976
1507820400000,0.00224900,0.00224900,0.00224900,0.00224900,0.00000000,1507822199999,0.00000000,0,0.00000000,0.00000000,10485.92398870
1507822200000,0.00224900,0.00224900,0.00224900,0.00224900,18.18000000,1507823999999,0.04088682,2,10.23000000,0.02300727,10511.92398870
1507824000000,0.00224800,0.00224800,0.00224800,0.00224800,13.00000000,1507825799999,0.02922400,2,13.00000000,0.02922400,10612.89200870
1507825800000,0.00224800,0.00224800,0.00224800,0.00224800,0.00000000,1507827599999,0.00000000,0,0.00000000,0.00000000,10830.99500870
1507827600000,0.00223500,0.00223800,0.00223500,0.00223800,61.97000000,1507829399999,0.13868595,3,61.97000000,0.13868595,10850.74540870
1507829400000,0.00223600,0.00223600,0.00223600,0.00223600,26.58000000,1507831199999,0.05943288,1,26.58000000,0.05943288,11502.40211070
1507831200000,0.00223200,0.00223400,0.00223200,0.00223400,11.88000000,1507832999999,0.02653004,2,11.88000000,0.02653004,11502.40211070
1507833000000,0.00223400,0.00223400,0.00223400,0.00223400,0.00000000,1507834799999,0.00000000,0,0.00000000,0.00000000,11502.40211070
1507834800000,0.00223400,0.00223400,0.00223400,0.00223400,0.00000000,1507836599999,0.00000000,0,0.00000000,0.00000000,11504.39211070
1507836600000,0.00223200,0.00223200,0.00223200,0.00223200,65.96000000,1507838399999,0.14722272,3,65.96000000,0.14722272,13504.38211070
1507838400000,0.00223200,0.00223200,0.00223200,0.00223200,0.00000000,1507840199999,0.00000000,0,0.00000000,0.00000000,13504.38211070
1507840200000,0.00223200,0.00223200,0.00223200,0.00223200,0.00000000,1507841999999,0.00000000,0,0.00000000,0.00000000,13504.38211070
1507842000000,0.00215000,0.00221900,0.00206600,0.00221900,93.15000000,1507843799999,0.19965060,4,41.18000000,0.09137842,13504.38211070
1507843800000,0.00221900,0.00221900,0.00221900,0.00221900,0.00000000,1507845599999,0.00000000,0,0.00000000,0.00000000,13562.60018670
1507845600000,0.00221900,0.00221900,0.00221900,0.00221900,0.00000000,1507847399999,0.00000000,0,0.00000000,0.00000000,13562.60018670
1507847400000,0.00221900,0.00221900,0.00221900,0.00221900,0.00000000,1507849199999,0.00000000,0,0.00000000,0.00000000,13562.60018670
1507849200000,0.00221700,0.00221700,0.00221700,0.00221700,1.00000000,1507850999999,0.00221700,1,1.00000000,0.00221700,13562.60018670
1507851000000,0.00221700,0.00221700,0.00221700,0.00221700,0.00000000,1507852799999,0.00000000,0,0.00000000,0.00000000,13562.60018670
1507852800000,0.00206600,0.00206600,0.00206600,0.00206600,28.98000000,1507854599999,0.05987268,2,0.00000000,0.00000000,13562.60018670
1507854600000,0.00206600,0.00206600,0.00206600,0.00206600,0.00000000,1507856399999,0.00000000,0,0.00000000,0.00000000,13562.60018670
1507856400000,0.00206600,0.00206600,0.00206600,0.00206600,0.00000000,1507858199999,0.00000000,0,0.00000000,0.00000000,13562.67476230
1507858200000,0.00206600,0.00206600,0.00206600,0.00206600,0.00000000,1507859999999,0.00000000,0,0.00000000,0.00000000,13562.67476230
1507860000000,0.00207100,0.00221300,0.00206500,0.00206500,594.30000000,1507861799999,1.28814204,16,422.16000000,0.93026578,13674.94477215
1507861800000,0.00206600,0.00206600,0.00187400,0.00187400,466.51000000,1507863599999,0.89872956,7,0.00000000,0.00000000,13802.43287215
1507863600000,0.00187400,0.00187400,0.00187400,0.00187400,0.00000000,1507865399999,0.00000000,0,0.00000000,0.00000000,13802.43287215
1507865400000,0.00209000,0.00209300,0.00209000,0.00209000,124.10000000,1507867199999,0.25944878,17,64.52000000,0.13484680,13802.43287215
1507867200000,0.00189000,0.00189000,0.00189000,0.00189000,15.63000000,1507868999999,0.02954070,1,0.00000000,0.00000000,13802.43287215
1507869000000,0.00189000,0.00189000,0.00189000,0.00189000,0.00000000,1507870799999,0.00000000,0,0.00000000,0.00000000,13802.43287215
1507870800000,0.00211000,0.00211000,0.00210900,0.00210900,40.93000000,1507872599999,0.08632254,2,40.93000000,0.08632254,13802.43287215
1507872600000,0.00210900,0.00210900,0.00210900,0.00210900,328.05000000,1507874399999,0.69185745,3,27.14000000,0.05723826,13802.43287215
1507874400000,0.00211000,0.00219900,0.00211000,0.00218900,288.49000000,1507876199999,0.63075226,5,237.61000000,0.51937594,13802.43287215
1507876200000,0.00219000,0.00221900,0.00209200,0.00209200,619.08000000,1507877999999,1.34548174,14,432.71000000,0.95557006,13802.43287215
1507878000000,0.00209500,0.00221800,0.00207900,0.00207900,65.44000000,1507879799999,0.14021639,4,28.91000000,0.06412238,13802.43287215
1507879800000,0.00207900,0.00207900,0.00207900,0.00207900,0.00000000,1507881599999,0.00000000,0,0.00000000,0.00000000,13802.43287215
